timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc
1746942406	20250511024646_ce2fb	20250511024646_ce2fb.png		34.49129948995758	133.9533344387383	6.998270547153339	94.3516609731168
1746943746	20250511030906_63077	20250511030906_63077.png		34.4924747386461	133.9530622234054	9.658270547153343	523.1820416022243
1746944743	20250511032543_56c96	20250511032543_56c96.png		34.490548328637885	133.94959060080703	11.658270547153343	41.70602088784149
1746945196	20250511033316_5522f	20250511033316_5522f.png	un08	34.49131434774487	133.9463269941132	11.588270547153343	38.36992227470687
1746945279	20250511033439_a9515	20250511033439_a9515.png		34.49104990615219	133.9462801771428	11.588270547153343	18.558465117998097
1746946579	20250511035619_c1261	20250511035619_c1261.png	un16	34.493123756578576	133.95076820845117	14.258270547153344	54.02404075744191
1746947631	20250511041351_045ec	20250511041351_045ec.png	un17	34.49631715005431	133.9521948097033	11.548270547153344	22.699264261778932
1746947750	20250511041550_025f7	20250511041550_025f7.png	un17	34.496338455198604	133.95214052561124	11.548270547153344	33.36048623829515
1746948390	20250511042630_080fb	20250511042630_080fb.png	un03	34.494396239472216	133.9536709700697	4.175267148762941	2.6240792782971187
1746948446	20250511042726_748e8	20250511042726_748e8.png	un05	34.49439131595929	133.95371075103114	3.6765295518562198	8.533177175133387
1746948821	20250511043341_64e3e	20250511043341_64e3e.png	un15	34.493059667471954	133.954911958771	11.548270547153344	60.84359290724642
1747041789	20250512062309_187d8	20250512062309_187d8.png	根っこで盛り上がってる	34.68324038628349	133.9197739677388	8.621164389549065	17.74573436136959
1747041807	20250512062327_2abf6	20250512062327_2abf6.png	割れ。セブイレ前	34.683153396856106	133.9197852217989	8.598102669246487	17.761734988096958
1747041832	20250512062352_f99e0	20250512062352_f99e0.png	割れ。セブイレ角	34.68310682411524	133.9197595213611	8.648387867984695	17.57588590214586
1747041863	20250512062423_184c3	20250512062423_184c3.png	マンホールとの被り	34.68290106537535	133.91976516873044	8.814736027393053	18.15154463654712
1747041888	20250512062448_24abe	20250512062448_24abe.png	マンホールとの被り。カレー屋角	34.6824937789647	133.91989646804095	8.776459458955976	16.240706232345584
1747041926	20250512062526_ce4fe	20250512062526_ce4fe.png	途切れ。大学筋交差点	34.682125435903586	133.9199026354129	9.023778644108106	18.905024586447187
1747042144	20250512062904_b6132	20250512062904_b6132.png	段差。新野バス停付近	34.68162462681219	133.91669818254547	7.062868939357273	34.36985244916907
1747042390	20250512063310_42bea	20250512063310_42bea.png	マンホールとの被り	34.68102894328314	133.91282722968833	7.553605162210545	12.475027935242448
1747042415	20250512063335_077d4	20250512063335_077d4.png	割れ	34.68113577493235	133.91273305063294	7.471243906448237	28.196777064488014
1747042437	20250512063357_d7d7d	20250512063357_d7d7d.png	割れ	34.68103186131008	133.9127626050224	7.662918125319393	21.85816976001969
1747042452	20250512063412_ea363	20250512063412_ea363.png	割れ	34.681040034029486	133.91278034587347	7.6361844728142	33.340570281340824
1747042468	20250512063428_25116	20250512063428_25116.png	割れ	34.68054916996091	133.9128961839814	7.550855046396393	20.88335820625346
1747042537	20250512063537_85a76	20250512063537_85a76.png	割れ	34.67958324403819	133.91284024198205	6.94399498138602	20.046188268962446
1747042663	20250512063743_20965	20250512063743_20965.png	割れ	34.67865907505505	133.9129425058547	6.550295078570095	39.81220976949253
1747042680	20250512063800_4e52b	20250512063800_4e52b.png	割れ+凹凸がほとんどない	34.678938975367096	133.91269363117132	6.5378129060129595	24.967606651034693
1747042716	20250512063836_e6160	20250512063836_e6160.png	ガタガタ	34.67842952418919	133.91279423471752	9.408678216022901	272.08068435860304
